time,isomer_view,confusor_view,table_view,UI_view,total_frame,isomer_grab,confusor_grab,success_count,failure_count,x,y,z,alpha,beta,gamma
309.2794,0,0,0,120,120,0,0,0,0,4.933163,14.53953,37.65932,351.747,175.1718,358.4754
309.2924,0,0,0,121,121,0,0,0,0,4.933235,14.53929,37.65918,351.8201,175.1621,358.4975
309.3073,0,0,0,122,122,0,0,0,0,4.933284,14.53901,37.659,351.8763,175.1914,358.5278
309.3213,0,0,0,123,123,0,0,0,0,4.93334,14.53863,37.6588,351.922,175.2242,358.5529
309.335,0,0,0,124,124,0,0,0,0,4.933437,14.53835,37.65869,351.9654,175.2538,358.5967
309.3482,0,0,0,125,125,0,0,0,0,4.93345,14.53804,37.65842,352.001,175.2924,358.6522
309.3629,0,0,0,126,126,0,0,0,0,4.933432,14.53794,37.65828,352.0301,175.3705,358.6949
309.377,0,0,0,127,127,0,0,0,0,4.93341,14.53775,37.65806,352.0091,175.491,358.7196
309.3903,0,0,0,128,128,0,0,0,0,4.933382,14.53746,37.65786,351.9947,175.6069,358.7564
309.4049,0,0,0,129,129,0,0,0,0,4.93331,14.53734,37.65767,351.9837,175.7342,358.7784
309.4187,0,0,0,130,130,0,0,0,0,4.933207,14.53725,37.65746,351.9373,175.8779,358.8294
309.432,0,0,0,131,131,0,0,0,0,4.933077,14.53722,37.65722,351.8759,176.0096,358.9224
309.4466,0,0,0,132,132,0,0,0,0,4.932915,14.53725,37.65691,351.7385,176.1634,359.0345
309.4604,0,0,0,133,133,0,0,0,0,4.932733,14.53729,37.65665,351.6045,176.3479,359.0917
309.4744,0,0,0,134,134,0,0,0,0,4.932493,14.53733,37.65641,351.4398,176.5795,359.1292
309.4878,0,0,0,135,135,0,0,0,0,4.932092,14.53762,37.6561,351.2462,176.843,359.1889
309.5022,0,0,0,136,136,0,0,0,0,4.93172,14.53762,37.65572,351.0173,177.1051,359.3035
309.5162,0,0,0,137,137,0,0,0,0,4.931273,14.53772,37.65546,350.8209,177.3693,359.4251
309.5295,0,0,0,138,138,0,0,0,0,4.930882,14.53772,37.65513,350.6509,177.6669,359.5235
309.544,0,0,0,139,139,0,0,0,0,4.930539,14.53791,37.65491,350.5302,177.9838,359.5551
309.5578,0,0,0,140,140,0,0,0,0,4.930175,14.53795,37.65451,350.4005,178.3127,359.5761
309.5713,0,0,0,141,141,0,0,0,0,4.929728,14.53802,37.65423,350.3094,178.6316,359.615
309.586,0,0,0,142,142,0,0,0,0,4.929339,14.53815,37.65381,350.212,178.9383,359.617
309.5998,0,0,0,143,143,0,0,0,0,4.928956,14.53862,37.65351,350.0621,179.2088,359.5511
309.6131,0,0,0,144,144,0,0,0,0,4.928546,14.53906,37.65314,349.7662,179.432,359.5009
309.6276,0,0,0,145,145,0,0,0,0,4.928193,14.53937,37.65272,349.4767,179.6471,359.4951
309.6416,0,0,0,146,146,0,0,0,0,4.927802,14.53955,37.65241,349.2372,179.8224,359.4734
309.6555,0,0,0,147,147,0,0,0,0,4.927524,14.53968,37.65226,349.126,179.9525,359.4203
309.6689,0,0,0,148,148,0,0,0,0,4.92725,14.53959,37.65188,349.0354,180.0392,359.3822
309.6834,0,0,0,149,149,0,0,0,0,4.927047,14.53967,37.65162,348.9785,180.0684,359.3463
309.6971,0,0,0,150,150,0,0,0,0,4.926981,14.5399,37.65137,348.8842,180.0535,359.2693
309.7141,0,0,0,151,151,0,0,0,0,4.926915,14.54006,37.65114,348.7108,179.9721,359.2114
309.7253,0,0,0,152,152,0,0,0,0,4.926961,14.54027,37.65091,348.5495,179.8462,359.1469
309.7386,0,0,0,153,153,0,0,0,0,4.926974,14.54038,37.65079,348.4388,179.6798,359.1003
309.7519,0,0,0,154,154,0,0,0,0,4.926844,14.54048,37.65055,348.392,179.4838,359.0852
309.7665,0,0,0,155,155,0,0,0,0,4.927036,14.54044,37.65042,348.3758,179.2688,359.0536
309.7805,0,0,0,156,156,0,0,0,0,4.927299,14.54035,37.65033,348.3917,179.0129,359.0426
309.7947,0,0,0,157,157,0,0,0,0,4.927627,14.54031,37.65024,348.3791,178.7013,359.0233
309.8081,0,0,0,158,158,0,0,0,0,4.928041,14.54032,37.65014,348.3726,178.3625,358.9862
309.8225,0,0,0,159,159,0,0,0,0,4.928736,14.54042,37.6501,348.3437,178.0192,358.9705
309.8365,0,0,0,160,160,0,0,0,0,4.929286,14.54042,37.65005,348.3521,177.633,358.9861
309.8498,0,0,0,161,161,0,0,0,0,4.930099,14.54043,37.65001,348.3526,177.1365,359.0056
309.8642,0,0,0,162,162,0,0,0,0,4.930971,14.54041,37.64997,348.3481,176.5587,359.0207
309.8781,0,0,0,163,163,0,0,0,0,4.931689,14.54049,37.64995,348.3307,175.922,359.0711
309.8924,0,0,0,164,164,0,0,0,0,4.932477,14.54059,37.64993,348.2861,175.3245,359.1361
309.9061,0,0,0,165,165,0,0,0,0,4.933232,14.54066,37.64991,348.2399,174.7852,359.2179
309.9199,0,0,0,166,166,0,0,0,0,4.933951,14.54063,37.64988,348.182,174.3076,359.3156
309.9333,0,0,0,167,167,0,0,0,0,4.934556,14.54063,37.64988,348.1736,173.8859,359.4434
309.9478,0,0,0,168,168,0,0,0,0,4.935195,14.54067,37.64988,348.1727,173.535,359.5703
309.9619,0,0,0,169,169,0,0,0,0,4.935696,14.54066,37.64978,348.1526,173.2558,359.6883
309.976,0,0,0,170,170,0,0,0,0,4.936097,14.54084,37.64977,348.1503,173.0606,359.7688
309.989,0,0,0,171,171,0,0,0,0,4.936376,14.54095,37.64972,348.1276,172.9868,359.8785
310.0038,0,0,0,172,172,0,0,0,0,4.936525,14.54093,37.64961,348.1103,172.9847,359.9681
310.0177,0,0,0,173,173,0,0,0,0,4.936619,14.54092,37.64959,348.1363,173.064,0.06392412
310.031,0,0,0,174,174,0,0,0,0,4.936989,14.54093,37.64955,348.1899,173.1785,0.1858476
310.0455,0,0,0,175,175,0,0,0,0,4.937037,14.54079,37.64951,348.2692,173.2486,0.3124354
310.0596,0,0,0,176,176,0,0,0,0,4.937141,14.54068,37.64949,348.3349,173.2614,0.4471634
310.0729,0,0,0,177,177,0,0,0,0,4.937376,14.54066,37.64949,348.374,173.1825,0.5240301
310.0875,0,0,0,178,178,0,0,0,0,4.937711,14.54069,37.64949,348.3694,173.0687,0.5431858
310.1014,0,0,0,179,179,0,0,0,0,4.938117,14.54073,37.64949,348.3982,172.8961,0.572203
310.1152,0,0,0,180,180,0,0,0,0,4.938759,14.54076,37.64955,348.442,172.6765,0.5870187
310.1287,0,0,0,181,181,0,0,0,0,4.939279,14.54076,37.64962,348.4924,172.4472,0.5367984
310.1433,0,0,0,182,182,0,0,0,0,4.939777,14.54067,37.6496,348.5157,172.1935,0.5040637
310.1585,0,0,0,183,183,0,0,0,0,4.940205,14.54061,37.6497,348.5646,171.9407,0.4624617
310.1706,0,0,0,184,184,0,0,0,0,4.940662,14.54061,37.6497,348.5936,171.7384,0.3993926
310.185,0,0,0,185,185,0,0,0,0,4.94097,14.54066,37.64975,348.6214,171.6127,0.3582457
310.1988,0,0,0,186,186,0,0,0,0,4.941223,14.54063,37.64976,348.6149,171.5595,0.3417626
310.2122,0,0,0,187,187,0,0,0,0,4.941378,14.54052,37.64975,348.6136,171.5774,0.3599797
310.227,0,0,0,188,188,0,0,0,0,4.941498,14.54043,37.64975,348.6551,171.66,0.384422
310.2408,0,0,0,189,189,0,0,0,0,4.941797,14.54039,37.6498,348.7061,171.7741,0.4086148
310.2547,0,0,0,190,190,0,0,0,0,4.941824,14.5403,37.64983,348.7661,171.9247,0.4264463
310.2681,0,0,0,191,191,0,0,0,0,4.941814,14.54024,37.64986,348.8065,172.1046,0.4360558
310.2826,0,0,0,192,192,0,0,0,0,4.941789,14.5402,37.64989,348.8367,172.2812,0.4583337
310.2966,0,0,0,193,193,0,0,0,0,4.941755,14.54017,37.64992,348.9017,172.4384,0.526778
310.31,0,0,0,194,194,0,0,0,0,4.941725,14.54015,37.64993,348.9006,172.562,0.5926351
310.3245,0,0,0,195,195,0,0,0,0,4.941724,14.54016,37.64996,348.9336,172.6786,0.6221882
310.3386,0,0,0,196,196,0,0,0,0,4.941767,14.54023,37.64997,348.8992,172.7804,0.6054397
310.3519,0,0,0,197,197,0,0,0,0,4.941837,14.54033,37.65,348.902,172.8437,0.6346068
310.3664,0,0,0,198,198,0,0,0,0,4.941956,14.54041,37.65001,348.8567,172.8921,0.6585831
310.3802,0,0,0,199,199,0,0,0,0,4.942116,14.5405,37.65004,348.8671,172.8818,0.6940079
310.3943,0,0,0,200,200,0,0,0,0,4.942261,14.54054,37.65008,348.8608,172.8784,0.7232529
310.4078,0,0,0,201,201,0,0,0,0,4.942387,14.54057,37.6501,348.8792,172.856,0.7565653
310.4223,0,0,0,202,202,0,0,0,0,4.942499,14.54058,37.65011,348.8844,172.8501,0.7780974
310.4362,0,0,0,203,203,0,0,0,0,4.942566,14.54062,37.6501,348.8768,172.8322,0.800726
310.4494,0,0,0,204,204,0,0,0,0,4.942632,14.54066,37.65009,348.8767,172.8163,0.8271682
310.4641,0,0,0,205,205,0,0,0,0,4.942688,14.54072,37.6501,348.887,172.7862,0.8725069
310.478,0,0,0,206,206,0,0,0,0,4.942741,14.54075,37.65011,348.8837,172.7727,0.9114953
310.4915,0,0,0,207,207,0,0,0,0,4.942783,14.54076,37.65011,348.9006,172.7451,0.948158
310.5061,0,0,0,208,208,0,0,0,0,4.94281,14.54073,37.65008,348.9155,172.7404,0.9730311
310.5198,0,0,0,209,209,0,0,0,0,4.942818,14.54068,37.65005,348.9552,172.7376,0.9942331
310.5333,0,0,0,210,210,0,0,0,0,4.942819,14.54062,37.65006,348.9926,172.7391,1.004688
310.5478,0,0,0,211,211,0,0,0,0,4.94279,14.54055,37.65009,349.0402,172.75,1.011543
310.5618,0,0,0,212,212,0,0,0,0,4.942745,14.5405,37.65008,349.0872,172.7654,1.031153
310.5776,0,0,0,213,213,0,0,0,0,4.942695,14.54049,37.65007,349.1235,172.7775,1.035649
310.5901,0,0,0,214,214,0,0,0,0,4.942626,14.54053,37.65004,349.1356,172.8205,1.020943
310.6034,0,0,0,215,215,0,0,0,0,4.942515,14.54061,37.65001,349.0932,172.8473,1.002581
310.6171,0,0,0,216,216,0,0,0,0,4.942396,14.54068,37.64998,349.0594,172.9042,0.9858506
310.6304,0,0,0,217,217,0,0,0,0,4.942273,14.54073,37.64996,349.0396,172.9494,0.9695405
310.6449,0,0,0,218,218,0,0,0,0,4.942137,14.54076,37.64994,349.039,173.0105,0.9488381
310.6588,0,0,0,219,219,0,0,0,0,4.941967,14.54076,37.64991,349.0496,173.0833,0.9079808
310.6723,0,0,0,220,220,0,0,0,0,4.941752,14.54075,37.6499,349.0581,173.1706,0.8418858
310.6872,0,0,0,221,221,0,0,0,0,4.941523,14.54073,37.64988,349.0602,173.2706,0.7686191
310.701,0,0,0,222,222,0,0,0,0,4.941313,14.5407,37.6499,349.0575,173.3711,0.710664
310.7147,0,0,0,223,223,0,0,0,0,4.941082,14.54068,37.64993,349.029,173.4633,0.676893
310.7282,0,0,0,224,224,0,0,0,0,4.940884,14.54072,37.64996,349.0167,173.55,0.6438896
310.7429,0,0,0,225,225,0,0,0,0,4.94071,14.54079,37.65,348.9967,173.6284,0.6155791
310.7568,0,0,0,226,226,0,0,0,0,4.940552,14.54085,37.65003,348.9788,173.6866,0.6072707
310.7701,0,0,0,227,227,0,0,0,0,4.940402,14.54087,37.65004,348.9595,173.7594,0.5906709
310.7846,0,0,0,228,228,0,0,0,0,4.940269,14.5409,37.65006,348.9542,173.8256,0.575344
310.7987,0,0,0,229,229,0,0,0,0,4.940158,14.5409,37.65008,348.9329,173.8962,0.5440435
310.8118,0,0,0,230,230,0,0,0,0,4.940057,14.54092,37.65011,348.9112,173.9283,0.5309954
310.8266,0,0,0,231,231,0,0,0,0,4.939956,14.54096,37.65015,348.9027,173.9706,0.5365923
310.8406,0,0,0,232,232,0,0,0,0,4.939857,14.54102,37.6502,348.878,174.0093,0.5281087
310.8544,0,0,0,233,233,0,0,0,0,4.939749,14.54108,37.65026,348.8687,174.0393,0.5218114
310.8678,0,0,0,234,234,0,0,0,0,4.939641,14.54112,37.65029,348.8428,174.0768,0.523706
310.8821,0,0,0,235,235,0,0,0,0,4.939538,14.54118,37.65033,348.8335,174.1375,0.4657116
310.8962,0,0,0,236,236,0,0,0,0,4.939445,14.54127,37.65035,348.818,174.1824,0.389166
310.9095,0,0,0,237,237,0,0,0,0,4.939351,14.54138,37.65037,348.8123,174.2189,0.3851292
310.9244,0,0,0,238,238,0,0,0,0,4.939263,14.54149,37.6504,348.7946,174.2657,0.3937736
310.9384,0,0,0,239,239,0,0,0,0,4.939187,14.54157,37.65044,348.7791,174.3025,0.389154
310.9514,0,0,0,240,240,0,0,0,0,4.939109,14.54162,37.65049,348.7626,174.3212,0.4043413
310.9658,0,0,0,241,241,0,0,0,0,4.939034,14.54171,37.65049,348.7564,174.362,0.406253
310.9798,0,0,0,242,242,0,0,0,0,4.938971,14.54185,37.65047,348.7386,174.397,0.3868488
310.9931,0,0,0,243,243,0,0,0,0,4.938916,14.54207,37.65047,348.6734,174.4386,0.3652102
311.0077,0,0,0,244,244,0,0,0,0,4.938882,14.54241,37.65048,348.5863,174.457,0.3472986
311.023,0,0,0,245,245,0,0,0,0,4.938852,14.5432,37.65054,348.5693,174.4445,0.3502616
311.0356,0,0,0,246,246,0,0,0,0,4.938803,14.54383,37.65052,348.4276,174.4454,0.343182
311.0486,0,0,0,247,247,0,0,0,0,4.938728,14.544,37.65031,348.1121,174.4515,0.3504417
311.0633,0,0,0,248,248,0,0,0,0,4.938612,14.54441,37.65038,348.0804,174.4622,0.3450237
311.0772,0,0,0,249,249,0,0,0,0,4.93856,14.54462,37.65043,348.0021,174.5074,0.3094223
311.0905,0,0,0,250,250,0,0,0,0,4.938547,14.54457,37.65042,347.9713,174.5401,0.2208783
311.1053,0,0,0,251,251,0,0,0,0,4.938466,14.54491,37.6504,348.09,174.5551,0.1646498
311.119,0,0,0,252,252,0,0,0,0,4.938407,14.54477,37.65043,348.2216,174.5591,0.1925093
311.1324,0,0,0,253,253,0,0,0,0,4.938353,14.54467,37.6505,348.3092,174.5531,0.1881663
311.147,0,0,0,254,254,0,0,0,0,4.938301,14.54464,37.65053,348.3077,174.5697,0.1210697
311.161,0,0,0,255,255,0,0,0,0,4.938237,14.54474,37.65054,348.2466,174.5888,0.06306963
311.1748,0,0,0,256,256,0,0,0,0,4.938174,14.54488,37.65054,348.1588,174.6112,0.03765186
311.1882,0,0,0,257,257,0,0,0,0,4.938114,14.545,37.65054,348.0926,174.6211,-0.001353868
311.2029,0,0,0,258,258,0,0,0,0,4.93806,14.54503,37.6506,348.0886,174.6246,359.9696
311.2166,0,0,0,259,259,0,0,0,0,4.937997,14.54499,37.65068,348.1112,174.6416,359.9548
311.2298,0,0,0,260,260,0,0,0,0,4.937916,14.54495,37.65075,348.1483,174.6577,359.9143
